거래년도,거래분기,시,구,동,업무용_실거래가_연면적당평균(만원/㎡)
2016,1Q,서울,종로구,장사동,280.76171875
2016,1Q,서울,종로구,창신동,330.4757670291894
2016,1Q,서울,중구,다동,1777.8962034697176
2016,1Q,서울,중구,소공동,483.23695024575153
2016,1Q,서울,중구,순화동,599.2009174546713
2016,1Q,서울,중구,신당동,911.9082532988998
2016,1Q,서울,중구,을지로4가,438.1264577948686
2016,1Q,서울,중구,장교동,501.288918818559
2016,1Q,서울,중구,저동2가,643.7111824603019
2016,1Q,서울,중구,중림동,595.3967830800675
2016,1Q,서울,중구,태평로2가,652.0511685885585
2016,1Q,서울,중구,황학동,714.5765917225899
2016,1Q,서울,중구,회현동1가,946.420028703556
2016,1Q,서울,중구,흥인동,650.0014354204346
2016,1Q,서울,중랑구,상봉동,364.06878390671386
2016,2Q,서울,강남구,대치동,883.6110071150981
2016,2Q,서울,강남구,도곡동,805.5952847542703
2016,2Q,서울,강남구,삼성동,556.9433285144107
2016,2Q,서울,강남구,수서동,843.8260293620868
2016,2Q,서울,강남구,신사동,2067.296535423373
2016,2Q,서울,강남구,역삼동,766.4650922526222
2016,2Q,서울,강남구,청담동,906.6019145992628
2016,2Q,서울,강동구,길동,374.4725738396624
2016,2Q,서울,강동구,성내동,680.7463465311123
2016,2Q,서울,강동구,천호동,338.78337995798273
2016,2Q,서울,강북구,미아동,3333.3333333333335
2016,2Q,서울,강북구,수유동,807.6999014828685
2016,2Q,서울,강서구,가양동,392.73670496246444
2016,2Q,서울,강서구,공항동,501.67224080267556
2016,2Q,서울,강서구,등촌동,285.6158484065461
2016,2Q,서울,강서구,마곡동,318.287037037037
2016,2Q,서울,강서구,방화동,293.040293040293
2016,2Q,서울,강서구,화곡동,243.07243558580456
2016,2Q,서울,관악구,봉천동,307.21804118124277
2016,2Q,서울,관악구,신림동,380.761176205888
2016,2Q,서울,구로구,개봉동,607.5574215855767
2016,2Q,서울,구로구,고척동,636.0012540869799
2016,2Q,서울,구로구,구로동,484.05139836542594
2016,2Q,서울,구로구,신도림동,964.7495361781076
2016,2Q,서울,금천구,가산동,505.27865851889277
2016,2Q,서울,금천구,독산동,405.46448087431696
2016,2Q,서울,금천구,시흥동,462.4083831384603
2016,2Q,서울,노원구,상계동,383.07850335386325
2016,2Q,서울,동대문구,답십리동,233.45123799898937
2016,2Q,서울,동대문구,용두동,414.0216586062151
2016,2Q,서울,동대문구,장안동,290.57938770343105
2016,2Q,서울,동대문구,제기동,564.2509535709588
2016,2Q,서울,동대문구,휘경동,521.9751539826703
2016,2Q,서울,동작구,신대방동,270.10371100535923
2016,2Q,서울,마포구,공덕동,490.62363715656346
2016,2Q,서울,마포구,마포동,311.136712749616
2016,2Q,서울,마포구,상암동,618.7877377281478
2016,2Q,서울,마포구,서교동,487.4713531445068
2016,2Q,서울,마포구,아현동,462.89424860853427
2016,2Q,서울,서대문구,창천동,693.6632920884889
2016,2Q,서울,서초구,반포동,616.5131937684798
2016,2Q,서울,서초구,방배동,589.0364122666178
2016,2Q,서울,서초구,서초동,886.2680360929783
2016,2Q,서울,서초구,양재동,413.8863053694395
2016,2Q,서울,성동구,성수동1가,671.6954022988506
2016,2Q,서울,성동구,옥수동,1207.6066159903671
2016,2Q,서울,성북구,동선동1가,455.4809395166333
2016,2Q,서울,성북구,종암동,345.9119496855346
2016,2Q,서울,성북구,하월곡동,294.18741474118053
2016,2Q,서울,송파구,가락동,386.6327535558556
2016,2Q,서울,송파구,문정동,607.188264215203
2016,2Q,서울,송파구,방이동,501.72749728299266
2016,2Q,서울,송파구,오금동,724.4022503516175
2016,2Q,서울,송파구,잠실동,1493.2681608647274
2016,2Q,서울,양천구,신월동,489.61001992598915
2016,2Q,서울,양천구,신정동,533.5366925791135
2016,2Q,서울,영등포구,당산동2가,362.5730994152047
2016,2Q,서울,영등포구,당산동4가,196.01930036188182
2016,2Q,서울,영등포구,대림동,193.38067461323865
2016,2Q,서울,영등포구,도림동,403.0409008395734
2016,2Q,서울,영등포구,문래동6가,413.4948096885813
2016,2Q,서울,영등포구,신길동,418.6452435056731
2016,2Q,서울,영등포구,여의도동,802.7659309431458
2016,2Q,서울,영등포구,영등포동1가,258.7991718426501
2016,2Q,서울,용산구,서계동,1108.3036869340233
2016,2Q,서울,용산구,용산동5가,20.03951792935669
2016,2Q,서울,용산구,청파동1가,570.436507936508
2016,2Q,서울,용산구,한강로2가,654.0486564996369
2016,2Q,서울,용산구,한남동,271.6336825766395
2016,2Q,서울,은평구,갈현동,487.03142748958726
2016,2Q,서울,은평구,대조동,207.26859738784782
2016,2Q,서울,은평구,불광동,169.31653063701006
2016,2Q,서울,은평구,역촌동,800.3048780487806
2016,2Q,서울,종로구,내수동,642.8280899075105
2016,2Q,서울,종로구,당주동,737.0913534983197
2016,2Q,서울,종로구,부암동,317.27765904981095
2016,2Q,서울,종로구,신문로1가,903.0142659917165
2016,2Q,서울,종로구,장사동,454.19109494066515
2016,2Q,서울,종로구,창성동,583.0148344885664
2016,2Q,서울,종로구,창신동,325.9259259259259
2016,2Q,서울,중구,광희동1가,476.7943874797625
2016,2Q,서울,중구,다동,665.530395260125
2016,2Q,서울,중구,만리동1가,779.7270955165693
2016,2Q,서울,중구,서소문동,411.64451714249026
2016,2Q,서울,중구,신당동,571.0776983290497
2016,2Q,서울,중구,오장동,381.96478360931496
2016,2Q,서울,중구,장교동,286.5329512893983
2016,2Q,서울,중구,주교동,615.2554395819159
2016,2Q,서울,중구,충무로3가,902.3600185099491
2016,2Q,서울,중구,충정로1가,145.8828011900604
2016,2Q,서울,중구,황학동,429.74381723411335
2016,2Q,서울,중구,회현동1가,696.6460605379638
2016,2Q,서울,중랑구,상봉동,406.95423399211126
2016,3Q,서울,강남구,논현동,726.8417409758415
2016,3Q,서울,강남구,대치동,776.5570806418386
2016,3Q,서울,강남구,도곡동,1095.1188986232792
2016,3Q,서울,강남구,삼성동,522.2000984595708
2016,3Q,서울,강남구,수서동,503.2493450412552
2016,3Q,서울,강남구,신사동,340.26266559767873
2016,3Q,서울,강남구,역삼동,705.1503532085908
2016,3Q,서울,강남구,청담동,559.9472990777339
2016,3Q,서울,강동구,길동,422.6549245650341
2016,3Q,서울,강동구,성내동,380.8030217314839
2016,3Q,서울,강동구,암사동,328.94736842105266
2016,3Q,서울,강동구,천호동,93.54523481411363
2016,3Q,서울,강북구,미아동,1666.6666666666667
2016,3Q,서울,강북구,번동,307.94027824906686
2016,3Q,서울,강서구,등촌동,463.26380288231815
2016,3Q,서울,강서구,마곡동,314.5995097115668
2016,3Q,서울,강서구,방화동,327.66351425469065
2016,3Q,서울,강서구,화곡동,990.4952526824165
2016,3Q,서울,관악구,봉천동,325.7510625729498
2016,3Q,서울,관악구,신림동,479.8623367454995
2016,3Q,서울,광진구,구의동,325.21652603921916
2016,3Q,서울,광진구,중곡동,361.0656993971595
2016,3Q,서울,구로구,고척동,151.96923123430767
2016,3Q,서울,구로구,구로동,378.27532451037814
2016,3Q,서울,구로구,오류동,168.9238386486093
2016,3Q,서울,금천구,가산동,364.74164133738606
2016,3Q,서울,금천구,독산동,266.92518985296493
2016,3Q,서울,금천구,시흥동,343.02065776761305
2016,3Q,서울,노원구,중계동,2317.0632993362474
2016,3Q,서울,도봉구,도봉동,503.3514643074781
2016,3Q,서울,도봉구,쌍문동,339.5585738539898
2016,3Q,서울,도봉구,창동,481.3477737665463
2016,3Q,서울,동대문구,용두동,315.1190077103587
2016,3Q,서울,동대문구,장안동,275.4237288135593
2016,3Q,서울,동대문구,전농동,790.5744903599409
2016,3Q,서울,동대문구,휘경동,293.040293040293
2016,3Q,서울,동작구,신대방동,196.86222851959442
2016,3Q,서울,마포구,공덕동,468.35227426006753
2016,3Q,서울,마포구,노고산동,586.9074492099323
2016,3Q,서울,마포구,대흥동,505.0505050505051
2016,3Q,서울,마포구,도화동,390.06631786727905
2016,3Q,서울,마포구,망원동,418.2330827067669
2016,3Q,서울,마포구,신공덕동,375.01406302736353
2016,3Q,서울,마포구,아현동,448.7054619572228
2016,3Q,서울,서대문구,대현동,744.5281664872623
2016,3Q,서울,서대문구,창천동,328.6589021535169
2016,3Q,서울,서대문구,충정로2가,710.059171597633
2016,3Q,서울,서대문구,홍제동,196.28736043352183
2016,3Q,서울,서초구,반포동,328.13255460213884
2016,3Q,서울,서초구,방배동,469.3954187007135
2016,3Q,서울,서초구,서초동,1221.3849768629843
2016,3Q,서울,서초구,양재동,449.66544660568184
2016,3Q,서울,성동구,성수동2가,178.57142857142858
2016,3Q,서울,성동구,용답동,488.2366960607402
2016,3Q,서울,성동구,행당동,266.5860304749193
2016,3Q,서울,성북구,동선동4가,519.8530070807565
2016,3Q,서울,성북구,성북동1가,533.6887994634474
2016,3Q,서울,성북구,안암동4가,336.90393918451974
2016,3Q,서울,송파구,가락동,507.41608118657297
2016,3Q,서울,송파구,거여동,232.81883245666984
2016,3Q,서울,송파구,문정동,595.5758078986913
2016,3Q,서울,송파구,석촌동,335.5015513027337
2016,3Q,서울,송파구,신천동,1589.825119236884
2016,3Q,서울,송파구,잠실동,1324.364843786271
2016,3Q,서울,양천구,목동,348.55882140674447
2016,3Q,서울,양천구,신정동,375.52225087472
2016,3Q,서울,영등포구,당산동2가,297.40661432310253
2016,3Q,서울,영등포구,도림동,456.03046289993193
2016,3Q,서울,영등포구,문래동3가,297.94841236060273
2016,3Q,서울,영등포구,신길동,246.5017871081714
2016,3Q,서울,영등포구,양평동3가,8.54376305297133
2016,3Q,서울,영등포구,양평동5가,397.47657076176927
2016,3Q,서울,영등포구,여의도동,349.8128691417051
2016,3Q,서울,영등포구,영등포동4가,156.16102404168524
2016,3Q,서울,용산구,서계동,1306.0513713539399
2016,3Q,서울,용산구,한강로2가,884.0505813936004
2016,3Q,서울,용산구,한남동,374.1007194244604
2016,3Q,서울,용산구,후암동,223.88059701492537
2016,3Q,서울,은평구,대조동,268.55763427881715
2016,3Q,서울,은평구,불광동,238.17245475946643
2016,3Q,서울,은평구,역촌동,319.8294243070363
2016,3Q,서울,종로구,당주동,485.5570839064649
2016,3Q,서울,종로구,수송동,879.5491666286825
2016,3Q,서울,종로구,신문로1가,920.3865623561894
2016,3Q,서울,종로구,창신동,226.46592224004763
2016,3Q,서울,중구,남대문로5가,832.7623275155971
2016,3Q,서울,중구,봉래동1가,1048.8218200088368
2016,3Q,서울,중구,순화동,565.9405852309745
2016,3Q,서울,중구,신당동,672.5013903190347
2016,3Q,서울,중구,예관동,109.42612592426619
2016,3Q,서울,중구,을지로3가,500.80584212778746
2016,3Q,서울,중구,장교동,480.73605205339584
2016,3Q,서울,중구,장충동2가,562.9402931003737
2016,3Q,서울,중구,필동1가,651.9967400162999
2016,3Q,서울,중구,필동3가,370.3959166781625
2016,3Q,서울,중구,회현동1가,651.9661412141883
2016,3Q,서울,중구,흥인동,295.5665024630542
2016,3Q,서울,중랑구,면목동,345.4384410983171
2016,3Q,서울,중랑구,묵동,323.62459546925567
2016,3Q,서울,중랑구,상봉동,243.70241185904814
2016,4Q,서울,강남구,논현동,802.0801118097505
2016,4Q,서울,강남구,대치동,507.20599809617283
2016,4Q,서울,강남구,도곡동,396.456325433144
2016,4Q,서울,강남구,삼성동,551.7841245171601
2016,4Q,서울,강남구,수서동,579.0139064475349
2016,4Q,서울,강남구,신사동,2151.3426352507568
2016,4Q,서울,강남구,역삼동,662.1424328763196
2016,4Q,서울,강남구,청담동,1085.1169736187157
2016,4Q,서울,강동구,길동,358.89070146818926
2016,4Q,서울,강동구,천호동,597.031291542356
2016,4Q,서울,강북구,미아동,1794.871794871795
2016,4Q,서울,강서구,가양동,405.28022232515053
2016,4Q,서울,강서구,마곡동,368.86827076632903
2016,4Q,서울,강서구,화곡동,723.7431174009077
2016,4Q,서울,관악구,남현동,448.64005510716623
2016,4Q,서울,관악구,봉천동,521.3980474513082
2016,4Q,서울,관악구,신림동,404.58261509763986
2016,4Q,서울,광진구,구의동,487.82292139780066
2016,4Q,서울,광진구,중곡동,310.7074404222447
2016,4Q,서울,광진구,화양동,660.0660066006601
2016,4Q,서울,구로구,개봉동,719.7278287372029
2016,4Q,서울,구로구,고척동,171.26822554381545
2016,4Q,서울,구로구,구로동,344.18381150871454
2016,4Q,서울,구로구,신도림동,522.6206470085948
2016,4Q,서울,구로구,오류동,352.7090092374781
2016,4Q,서울,금천구,가산동,384.219235933774
2016,4Q,서울,금천구,시흥동,383.78570459562525
2016,4Q,서울,노원구,상계동,445.53409086246654
2016,4Q,서울,도봉구,창동,24.582104228121928
2016,4Q,서울,동대문구,신설동,214.59227467811158
2016,4Q,서울,동대문구,장안동,103.71650821089023
2016,4Q,서울,동작구,신대방동,313.07166747446786
2016,4Q,서울,마포구,공덕동,457.9153946794592
2016,4Q,서울,마포구,도화동,278.39151568714095
2016,4Q,서울,마포구,마포동,343.254920787326
2016,4Q,서울,마포구,서교동,573.3550936265246
2016,4Q,서울,마포구,성산동,539.9625768511094
2016,4Q,서울,마포구,아현동,479.02494331065753
2016,4Q,서울,서대문구,대현동,464.81601032924465
2016,4Q,서울,서대문구,충정로3가,598.140608099237
2016,4Q,서울,서초구,반포동,1832.3849937313146
2016,4Q,서울,서초구,방배동,596.6968272239908
2016,4Q,서울,서초구,서초동,726.993698170084
2016,4Q,서울,서초구,양재동,233.9413984214174
2016,4Q,서울,성동구,도선동,389.0370591762418
2016,4Q,서울,성동구,성수동2가,298.1334088470122
2016,4Q,서울,성동구,옥수동,2413.127413127413
2016,4Q,서울,성북구,동선동1가,506.62959240390404
2016,4Q,서울,송파구,가락동,357.2748659644231
2016,4Q,서울,송파구,거여동,702.8249428437952
2016,4Q,서울,송파구,문정동,596.4844724396434
2016,4Q,서울,송파구,신천동,522.4971994557902
2016,4Q,서울,송파구,오금동,820.6896551724138
2016,4Q,서울,송파구,잠실동,924.2178014383114
2016,4Q,서울,송파구,풍납동,415.63713603063985
2016,4Q,서울,양천구,목동,496.6206637304178
2016,4Q,서울,양천구,신정동,510.2714635163537
2016,4Q,서울,영등포구,당산동1가,456.38945233265724
2016,4Q,서울,영등포구,당산동5가,2797.3476999585578
2016,4Q,서울,영등포구,대림동,600.2522068095839
2016,4Q,서울,영등포구,도림동,374.40540125824765
2016,4Q,서울,영등포구,양평동1가,314.7926865307276
2016,4Q,서울,영등포구,양평동5가,653.6351120543347
2016,4Q,서울,영등포구,여의도동,596.899177579989
2016,4Q,서울,영등포구,영등포동2가,370.44953510839764
2016,4Q,서울,용산구,남영동,924.3212016175622
2016,4Q,서울,용산구,서계동,550.9641873278237
2016,4Q,서울,용산구,용문동,397.456279809221
2016,4Q,서울,용산구,이촌동,3484.718651813768
2016,4Q,서울,용산구,청파동1가,489.1864057672502
2016,4Q,서울,용산구,한강로2가,517.2962480240684
2016,4Q,서울,용산구,한강로3가,2495.54367201426
2016,4Q,서울,은평구,구산동,344.4752937338062
2016,4Q,서울,은평구,불광동,254.52403028961498
2016,4Q,서울,종로구,계동,23.057355808899242
2016,4Q,서울,종로구,관수동,1080.2869242070694
2016,4Q,서울,종로구,부암동,216.51013994158552
2016,4Q,서울,종로구,신문로1가,921.0477595992616
2016,4Q,서울,종로구,이화동,433.13120543746254
2016,4Q,서울,종로구,종로1가,1158.1093125933457
2016,4Q,서울,종로구,창신동,417.86335208200893
2016,4Q,서울,종로구,효제동,421.43575499257696
2016,4Q,서울,중구,남대문로5가,879.5561482170614
2016,4Q,서울,중구,다동,683.9898495906322
2016,4Q,서울,중구,신당동,633.9101191847765
2016,4Q,서울,중구,을지로2가,377.5134792261338
2016,4Q,서울,중구,장교동,374.97839986175916
2016,4Q,서울,중구,중림동,523.4567901234568
2016,4Q,서울,중구,흥인동,883.8820240667434
2016,4Q,서울,중랑구,면목동,275.36640942854586
2016,4Q,서울,중랑구,상봉동,181.00136035564708
2017,1Q,서울,강남구,논현동,539.9997026456952
2017,1Q,서울,강남구,대치동,606.2420596885083
2017,1Q,서울,강남구,삼성동,433.5617058690093
2017,1Q,서울,강남구,신사동,526.0942760942761
2017,1Q,서울,강남구,역삼동,695.8561549256875
2017,1Q,서울,강동구,길동,390.4406738791233
2017,1Q,서울,강동구,성내동,365.6708818624593
2017,1Q,서울,강동구,천호동,313.1268296462538
2017,1Q,서울,강서구,마곡동,449.420177091075
2017,1Q,서울,강서구,염창동,1650.0137501145844
2017,1Q,서울,강서구,화곡동,310.69042770508696
2017,1Q,서울,관악구,남현동,257.7319587628866
2017,1Q,서울,관악구,봉천동,293.40548776175166
2017,1Q,서울,관악구,신림동,501.8086161865613
2017,1Q,서울,광진구,구의동,591.8863987019326
2017,1Q,서울,광진구,중곡동,343.7355325968318
2017,1Q,서울,광진구,화양동,647.004461203857
2017,1Q,서울,구로구,개봉동,274.0167633784655
2017,1Q,서울,구로구,고척동,339.23884514435696
2017,1Q,서울,구로구,구로동,398.1776166724919
2017,1Q,서울,구로구,신도림동,474.65437788018437
2017,1Q,서울,금천구,가산동,370.97639847456367
2017,1Q,서울,금천구,시흥동,206.79397763994635
2017,1Q,서울,노원구,공릉동,370.20517395182867
2017,1Q,서울,노원구,중계동,1356.333222851242
2017,1Q,서울,도봉구,방학동,961.0744969351583
2017,1Q,서울,도봉구,창동,515.6854318865492
2017,1Q,서울,동대문구,답십리동,303.4608958524614
2017,1Q,서울,동대문구,전농동,653.9000467071462
2017,1Q,서울,동대문구,제기동,417.0915270696771
2017,1Q,서울,동작구,대방동,595.6112852664577
2017,1Q,서울,동작구,상도동,407.65638840306616
2017,1Q,서울,마포구,공덕동,440.08117191585495
2017,1Q,서울,마포구,노고산동,516.0142348754448
2017,1Q,서울,마포구,도화동,379.1263975045401
2017,1Q,서울,마포구,마포동,431.66249147890426
2017,1Q,서울,마포구,서교동,732.6269005161539
2017,1Q,서울,마포구,성산동,530.3030303030303
2017,1Q,서울,마포구,아현동,543.3673469387754
2017,1Q,서울,서대문구,북가좌동,109.7517730496454
2017,1Q,서울,서대문구,충정로3가,807.3512294421647
2017,1Q,서울,서초구,방배동,458.23192197193066
2017,1Q,서울,서초구,서초동,691.3756629140655
2017,1Q,서울,서초구,양재동,399.80556834358106
2017,1Q,서울,성동구,성수동2가,379.4878950930123
2017,1Q,서울,성북구,보문동2가,353.7532355478861
2017,1Q,서울,성북구,성북동1가,491.9908466819222
2017,1Q,서울,송파구,문정동,718.2437442075997
2017,1Q,서울,송파구,방이동,269.999841176564
2017,1Q,서울,송파구,신천동,808.7678911766908
2017,1Q,서울,송파구,잠실동,867.8376522190483
2017,1Q,서울,송파구,장지동,557.3915631277434
2017,1Q,서울,양천구,목동,516.2672900837717
2017,1Q,서울,양천구,신정동,470.95761381475666
2017,1Q,서울,영등포구,당산동1가,467.24487790426866
2017,1Q,서울,영등포구,당산동2가,355.7750453537593
2017,1Q,서울,영등포구,당산동4가,612.4927759583895
2017,1Q,서울,영등포구,당산동5가,541.6666666666666
2017,1Q,서울,영등포구,대림동,423.06795179323547
2017,1Q,서울,영등포구,도림동,484.456546403449
2017,1Q,서울,영등포구,문래동3가,377.9252870778623
2017,1Q,서울,영등포구,신길동,528.4552845528456
2017,1Q,서울,영등포구,여의도동,361.18786110872185
2017,1Q,서울,영등포구,영등포동4가,304.5130807976304
2017,1Q,서울,영등포구,영등포동7가,240.3415471877854
2017,1Q,서울,용산구,갈월동,562.7695453299888
2017,1Q,서울,용산구,서계동,920.5020920502092
2017,1Q,서울,용산구,용문동,583.2793259883344
2017,1Q,서울,은평구,갈현동,309.8290598290599
2017,1Q,서울,은평구,대조동,366.3620330286997
2017,1Q,서울,은평구,불광동,261.15859449192783
2017,1Q,서울,종로구,관수동,835.0910282918957
2017,1Q,서울,종로구,부암동,426.16842833998464
2017,1Q,서울,종로구,신문로1가,908.0763920846755
2017,1Q,서울,종로구,창신동,321.3844252163164
2017,1Q,서울,중구,다동,2143.0749311734808
2017,1Q,서울,중구,순화동,557.4136008918617
2017,1Q,서울,중구,신당동,687.4753756393865
2017,1Q,서울,중구,오장동,345.2780888391191
2017,1Q,서울,중구,장교동,585.3626091830665
2017,1Q,서울,중구,황학동,1120.235879750483
2017,1Q,서울,중구,회현동1가,666.351964130999
2017,1Q,서울,중랑구,상봉동,291.8069584736251
2017,2Q,서울,강남구,개포동,517.7897392861552
2017,2Q,서울,강남구,논현동,802.8871520645947
2017,2Q,서울,강남구,대치동,897.7067806536376
2017,2Q,서울,강남구,도곡동,1006.8719149392916
2017,2Q,서울,강남구,삼성동,634.887650191329
2017,2Q,서울,강남구,수서동,504.22920511172515
2017,2Q,서울,강남구,신사동,733.4344967121903
2017,2Q,서울,강남구,역삼동,528.2944629952694
2017,2Q,서울,강남구,청담동,608.6956521739131
2017,2Q,서울,강동구,길동,377.21059174704203
2017,2Q,서울,강동구,명일동,560.5381165919283
2017,2Q,서울,강동구,성내동,361.7269763830857
2017,2Q,서울,강동구,천호동,217.67317920320284
2017,2Q,서울,강북구,미아동,1039.5010395010395
2017,2Q,서울,강북구,수유동,567.415201670648
2017,2Q,서울,강서구,등촌동,362.5897976295692
2017,2Q,서울,강서구,마곡동,589.5594024595549
2017,2Q,서울,강서구,화곡동,454.8587918253166
2017,2Q,서울,관악구,봉천동,193.43801360600142
2017,2Q,서울,관악구,신림동,389.84021935385266
2017,2Q,서울,광진구,구의동,397.714528300035
2017,2Q,서울,광진구,자양동,520.1560468140442
2017,2Q,서울,광진구,화양동,478.0205913136426
2017,2Q,서울,구로구,고척동,190.81133919843597
2017,2Q,서울,구로구,구로동,585.1071607114139
2017,2Q,서울,구로구,신도림동,483.87137646641025
2017,2Q,서울,금천구,가산동,408.70105284349535
2017,2Q,서울,금천구,시흥동,278.8713910761155
2017,2Q,서울,노원구,공릉동,364.3724696356275
2017,2Q,서울,노원구,상계동,425.08291642703233
2017,2Q,서울,노원구,월계동,286.4108172432355
2017,2Q,서울,노원구,중계동,471.0829808599336
2017,2Q,서울,노원구,하계동,1125.128631362305
2017,2Q,서울,도봉구,창동,780.196294549713
2017,2Q,서울,동대문구,답십리동,207.63867838739012
2017,2Q,서울,동대문구,이문동,313.5559024895284
2017,2Q,서울,동대문구,장안동,330.96834973395767
2017,2Q,서울,동대문구,전농동,516.0032167269804
2017,2Q,서울,동작구,신대방동,418.3174466328208
2017,2Q,서울,동작구,흑석동,300.94582975064486
2017,2Q,서울,마포구,공덕동,503.54695945263046
2017,2Q,서울,마포구,노고산동,637.8341640235614
2017,2Q,서울,마포구,대흥동,545.171339563863
2017,2Q,서울,마포구,도화동,395.23744615299023
2017,2Q,서울,마포구,마포동,355.8044135541111
2017,2Q,서울,마포구,상암동,484.8484848484849
2017,2Q,서울,마포구,서교동,786.3638960260718
2017,2Q,서울,마포구,성산동,470.4337837098627
2017,2Q,서울,마포구,아현동,509.2750468879928
2017,2Q,서울,서대문구,대현동,560.5730302086578
2017,2Q,서울,서대문구,창천동,504.37033910895633
2017,2Q,서울,서초구,방배동,455.1628860052943
2017,2Q,서울,서초구,서초동,741.631389846273
2017,2Q,서울,서초구,양재동,366.4672100013225
2017,2Q,서울,서초구,우면동,180.6731364856494
2017,2Q,서울,서초구,잠원동,525.4478214630017
2017,2Q,서울,성동구,마장동,438.5964912280702
2017,2Q,서울,성동구,성수동2가,516.0971165939641
2017,2Q,서울,성동구,행당동,803.6413435617258
2017,2Q,서울,성북구,동선동3가,356.718192627824
2017,2Q,서울,성북구,삼선동5가,307.4760607924097
2017,2Q,서울,성북구,성북동1가,644.5461479786422
2017,2Q,서울,성북구,하월곡동,583.0670926517572
2017,2Q,서울,송파구,가락동,525.0809965366998
2017,2Q,서울,송파구,문정동,584.4800336912238
2017,2Q,서울,송파구,송파동,555.5555555555555
2017,2Q,서울,송파구,신천동,572.4525854356772
2017,2Q,서울,송파구,오금동,329.80103806228374
2017,2Q,서울,송파구,잠실동,466.459351399378
2017,2Q,서울,송파구,장지동,554.8958536110571
2017,2Q,서울,양천구,목동,1103.916624707911
2017,2Q,서울,양천구,신월동,147.95745860646588
2017,2Q,서울,양천구,신정동,486.4685004436557
2017,2Q,서울,영등포구,당산동2가,405.40540540540536
2017,2Q,서울,영등포구,도림동,509.4168368504652
2017,2Q,서울,영등포구,양평동1가,338.5627465340683
2017,2Q,서울,영등포구,여의도동,362.3018848471565
2017,2Q,서울,용산구,서계동,880.9366504153948
2017,2Q,서울,용산구,신계동,246.7579325417726
2017,2Q,서울,용산구,이촌동,269.59022286125094
2017,2Q,서울,용산구,한강로2가,547.093775996813
2017,2Q,서울,용산구,한남동,755.9623220392759
2017,2Q,서울,은평구,갈현동,626.5547732989204
2017,2Q,서울,은평구,불광동,293.36240359441007
2017,2Q,서울,은평구,역촌동,326.72396977761656
2017,2Q,서울,종로구,도렴동,60.49842899240843
2017,2Q,서울,종로구,장사동,468.56696602889497
2017,2Q,서울,종로구,적선동,645.987076419366
2017,2Q,서울,종로구,창신동,362.9165291982844
2017,2Q,서울,중구,봉래동1가,1146.9110257168195
2017,2Q,서울,중구,수표동,726.0210546105836
2017,2Q,서울,중구,신당동,902.1439184886436
2017,2Q,서울,중구,오장동,371.55939813662997
2017,2Q,서울,중구,을지로2가,774.3576238908354
2017,2Q,서울,중구,인현동2가,391.86872397746754
2017,2Q,서울,중구,장교동,198.81752432155656
2017,2Q,서울,중구,충무로3가,579.6826885155276
2017,2Q,서울,중랑구,상봉동,352.8926028462964
2017,3Q,서울,강남구,개포동,432.2745478232572
2017,3Q,서울,강남구,논현동,822.2735141373341
2017,3Q,서울,강남구,대치동,586.2988317508554
2017,3Q,서울,강남구,도곡동,843.8888033158286
2017,3Q,서울,강남구,삼성동,575.6811716467558
2017,3Q,서울,강남구,수서동,535.1686438228941
2017,3Q,서울,강남구,신사동,444.61912310017453
2017,3Q,서울,강남구,역삼동,616.05058110655
2017,3Q,서울,강남구,청담동,583.1340146408639
2017,3Q,서울,강동구,길동,397.3374448835285
2017,3Q,서울,강동구,명일동,1683.7355031799475
2017,3Q,서울,강동구,천호동,763.7892267639413
2017,3Q,서울,강북구,미아동,255.073638008722
2017,3Q,서울,강북구,번동,539.6825396825396
2017,3Q,서울,강서구,등촌동,326.6062604758958
2017,3Q,서울,강서구,마곡동,499.2155184709742
2017,3Q,서울,강서구,방화동,284.69484846912826
2017,3Q,서울,강서구,염창동,477.49481788569733
2017,3Q,서울,강서구,화곡동,346.3598018560316
2017,3Q,서울,관악구,남현동,332.20375936221535
2017,3Q,서울,관악구,봉천동,348.58330483281156
2017,3Q,서울,관악구,신림동,291.28178219403486
2017,3Q,서울,광진구,구의동,383.77206017367416
2017,3Q,서울,광진구,자양동,495.80971924774644
2017,3Q,서울,광진구,중곡동,152.38731141901752
2017,3Q,서울,광진구,화양동,660.0660066006601
2017,3Q,서울,구로구,가리봉동,351.53328347045624
2017,3Q,서울,구로구,개봉동,329.6703296703297
2017,3Q,서울,구로구,고척동,392.3699142822649
2017,3Q,서울,구로구,구로동,396.0954355294965
2017,3Q,서울,구로구,신도림동,557.0619449299057
2017,3Q,서울,금천구,가산동,382.91886077166146
2017,3Q,서울,금천구,독산동,490.8210096889342
2017,3Q,서울,금천구,시흥동,336.88044429228955
2017,3Q,서울,노원구,공릉동,260.0577906201378
2017,3Q,서울,노원구,상계동,549.6044825313118
2017,3Q,서울,노원구,월계동,381.87372708757636
2017,3Q,서울,노원구,중계동,473.9220399841767
2017,3Q,서울,도봉구,창동,452.6593738211995
2017,3Q,서울,동대문구,답십리동,237.66749086364746
2017,3Q,서울,동대문구,장안동,300.1351581086176
2017,3Q,서울,동작구,사당동,376.58156209465176
2017,3Q,서울,동작구,신대방동,270.8941987216995
2017,3Q,서울,마포구,공덕동,659.7501920370386
2017,3Q,서울,마포구,노고산동,438.0444340230963
